city,time,shortwave_radiation,wind_speed_100m,green_score,latitude,longitude
Sao Paulo,2026-01-06 09:00:00,14.0,18.9,0.644,-23.55,-46.63
Sao Paulo,2026-01-06 10:00:00,158.0,23.5,0.9413333333333334,-23.55,-46.63
Sao Paulo,2026-01-06 11:00:00,375.0,19.7,1.0316666666666667,-23.55,-46.63
Sao Paulo,2026-01-06 12:00:00,610.0,17.1,1.1800000000000002,-23.55,-46.63
Sao Paulo,2026-01-06 13:00:00,818.0,15.5,1.3346666666666667,-23.55,-46.63
Sao Paulo,2026-01-06 14:00:00,904.0,12.2,1.3106666666666666,-23.55,-46.63
Sao Paulo,2026-01-06 15:00:00,740.0,8.4,1.02,-23.55,-46.63
Sao Paulo,2026-01-06 16:00:00,670.0,7.4,0.9166666666666667,-23.55,-46.63
Sao Paulo,2026-01-06 17:00:00,620.0,13.4,1.0666666666666667,-23.55,-46.63
Sao Paulo,2026-01-06 18:00:00,619.0,1.6,0.6723333333333333,-23.55,-46.63
Sao Paulo,2026-01-06 19:00:00,483.0,3.8,0.6096666666666666,-23.55,-46.63
Sao Paulo,2026-01-06 20:00:00,287.0,8.7,0.577,-23.55,-46.63
Sao Paulo,2026-01-06 21:00:00,166.0,12.3,0.5760000000000001,-23.55,-46.63
Sao Paulo,2026-01-06 22:00:00,44.0,15.6,0.5640000000000001,-23.55,-46.63
Sao Paulo,2026-01-06 23:00:00,0.0,17.1,0.5700000000000001,-23.55,-46.63
Sao Paulo,2026-01-07 00:00:00,0.0,20.0,0.6666666666666666,-23.55,-46.63
Sao Paulo,2026-01-07 01:00:00,0.0,16.6,0.5533333333333333,-23.55,-46.63
Sao Paulo,2026-01-07 02:00:00,0.0,14.3,0.4766666666666667,-23.55,-46.63
Sao Paulo,2026-01-07 03:00:00,0.0,10.7,0.35666666666666663,-23.55,-46.63
Sao Paulo,2026-01-07 04:00:00,0.0,8.9,0.2966666666666667,-23.55,-46.63
Sao Paulo,2026-01-07 05:00:00,0.0,7.3,0.24333333333333332,-23.55,-46.63
Sao Paulo,2026-01-07 06:00:00,0.0,5.4,0.18000000000000002,-23.55,-46.63
Sao Paulo,2026-01-07 07:00:00,0.0,4.6,0.15333333333333332,-23.55,-46.63
Sao Paulo,2026-01-07 08:00:00,0.0,5.7,0.19,-23.55,-46.63
Sao Paulo,2026-01-07 09:00:00,14.0,5.5,0.19733333333333333,-23.55,-46.63
Sao Paulo,2026-01-07 10:00:00,157.0,7.3,0.4003333333333333,-23.55,-46.63
Sao Paulo,2026-01-07 11:00:00,382.0,12.3,0.792,-23.55,-46.63
Sao Paulo,2026-01-07 12:00:00,612.0,14.4,1.092,-23.55,-46.63
Sao Paulo,2026-01-07 13:00:00,727.0,12.3,1.137,-23.55,-46.63
Sao Paulo,2026-01-07 14:00:00,765.0,10.5,1.115,-23.55,-46.63
Sao Paulo,2026-01-07 15:00:00,782.0,16.9,1.3453333333333333,-23.55,-46.63
Sao Paulo,2026-01-07 16:00:00,802.0,15.2,1.3086666666666666,-23.55,-46.63
Sao Paulo,2026-01-07 17:00:00,893.0,10.9,1.2563333333333333,-23.55,-46.63
Sao Paulo,2026-01-07 18:00:00,604.0,21.3,1.314,-23.55,-46.63
Sao Paulo,2026-01-07 19:00:00,453.0,24.3,1.2630000000000001,-23.55,-46.63
Sao Paulo,2026-01-07 20:00:00,177.0,13.2,0.617,-23.55,-46.63
Sao Paulo,2026-01-07 21:00:00,68.0,6.8,0.29466666666666663,-23.55,-46.63
Sao Paulo,2026-01-07 22:00:00,13.0,1.3,0.05633333333333333,-23.55,-46.63
Sao Paulo,2026-01-07 23:00:00,0.0,1.4,0.04666666666666666,-23.55,-46.63
Sao Paulo,2026-01-08 00:00:00,0.0,6.6,0.22,-23.55,-46.63
Sao Paulo,2026-01-08 01:00:00,0.0,5.2,0.17333333333333334,-23.55,-46.63
Sao Paulo,2026-01-08 02:00:00,0.0,6.8,0.22666666666666666,-23.55,-46.63
Sao Paulo,2026-01-08 03:00:00,0.0,8.9,0.2966666666666667,-23.55,-46.63
Sao Paulo,2026-01-08 04:00:00,0.0,11.5,0.38333333333333336,-23.55,-46.63
Sao Paulo,2026-01-08 05:00:00,0.0,12.3,0.41000000000000003,-23.55,-46.63
Sao Paulo,2026-01-08 06:00:00,0.0,15.7,0.5233333333333333,-23.55,-46.63
Sao Paulo,2026-01-08 07:00:00,0.0,13.3,0.44333333333333336,-23.55,-46.63
Sao Paulo,2026-01-08 08:00:00,0.0,17.5,0.5833333333333334,-23.55,-46.63
Sao Paulo,2026-01-08 09:00:00,16.0,18.6,0.636,-23.55,-46.63
Sao Paulo,2026-01-08 10:00:00,181.0,14.5,0.6643333333333333,-23.55,-46.63
Sao Paulo,2026-01-08 11:00:00,418.0,18.3,1.028,-23.55,-46.63
Sao Paulo,2026-01-08 12:00:00,653.0,19.3,1.2963333333333333,-23.55,-46.63
Sao Paulo,2026-01-08 13:00:00,814.0,18.2,1.4206666666666665,-23.55,-46.63
Sao Paulo,2026-01-08 14:00:00,867.0,18.3,1.4769999999999999,-23.55,-46.63
Sao Paulo,2026-01-08 15:00:00,966.0,17.6,1.5526666666666666,-23.55,-46.63
Sao Paulo,2026-01-08 16:00:00,922.0,18.3,1.532,-23.55,-46.63
Sao Paulo,2026-01-08 17:00:00,884.0,23.2,1.6573333333333333,-23.55,-46.63
Sao Paulo,2026-01-08 18:00:00,675.0,11.4,1.0550000000000002,-23.55,-46.63
Sao Paulo,2026-01-08 19:00:00,351.0,13.4,0.7976666666666666,-23.55,-46.63
Sao Paulo,2026-01-08 20:00:00,182.0,21.3,0.8920000000000001,-23.55,-46.63
Sao Paulo,2026-01-08 21:00:00,70.0,21.3,0.78,-23.55,-46.63
Sao Paulo,2026-01-08 22:00:00,15.0,25.3,0.8583333333333334,-23.55,-46.63
Sao Paulo,2026-01-08 23:00:00,0.0,16.4,0.5466666666666666,-23.55,-46.63
Sao Paulo,2026-01-09 00:00:00,0.0,15.8,0.5266666666666667,-23.55,-46.63
Sao Paulo,2026-01-09 01:00:00,0.0,11.5,0.38333333333333336,-23.55,-46.63
Sao Paulo,2026-01-09 02:00:00,0.0,9.8,0.3266666666666667,-23.55,-46.63
Sao Paulo,2026-01-09 03:00:00,0.0,10.2,0.33999999999999997,-23.55,-46.63
Sao Paulo,2026-01-09 04:00:00,0.0,8.4,0.28,-23.55,-46.63
Sao Paulo,2026-01-09 05:00:00,0.0,6.8,0.22666666666666666,-23.55,-46.63
Sao Paulo,2026-01-09 06:00:00,0.0,5.4,0.18000000000000002,-23.55,-46.63
Sao Paulo,2026-01-09 07:00:00,0.0,8.4,0.28,-23.55,-46.63
Sao Paulo,2026-01-09 08:00:00,0.0,6.8,0.22666666666666666,-23.55,-46.63
Sao Paulo,2026-01-09 09:00:00,12.0,7.5,0.262,-23.55,-46.63
Sao Paulo,2026-01-09 10:00:00,125.0,6.6,0.345,-23.55,-46.63
Sao Paulo,2026-01-09 11:00:00,322.0,5.5,0.5053333333333333,-23.55,-46.63
Sao Paulo,2026-01-09 12:00:00,533.0,8.1,0.8029999999999999,-23.55,-46.63
Sao Paulo,2026-01-09 13:00:00,807.0,10.7,1.1636666666666666,-23.55,-46.63
Sao Paulo,2026-01-09 14:00:00,918.0,11.5,1.3013333333333335,-23.55,-46.63
Sao Paulo,2026-01-09 15:00:00,901.0,12.3,1.311,-23.55,-46.63
Sao Paulo,2026-01-09 16:00:00,693.0,11.9,1.0896666666666666,-23.55,-46.63
Sao Paulo,2026-01-09 17:00:00,622.0,11.3,0.9986666666666667,-23.55,-46.63
Sao Paulo,2026-01-09 18:00:00,444.0,15.3,0.954,-23.55,-46.63
Sao Paulo,2026-01-09 19:00:00,481.0,22.0,1.2143333333333333,-23.55,-46.63
Sao Paulo,2026-01-09 20:00:00,302.0,26.2,1.1753333333333333,-23.55,-46.63
Sao Paulo,2026-01-09 21:00:00,127.0,20.4,0.8069999999999999,-23.55,-46.63
Sao Paulo,2026-01-09 22:00:00,37.0,13.3,0.48033333333333333,-23.55,-46.63
Sao Paulo,2026-01-09 23:00:00,0.0,14.0,0.4666666666666667,-23.55,-46.63
Sao Paulo,2026-01-10 00:00:00,0.0,15.0,0.5,-23.55,-46.63
Sao Paulo,2026-01-10 01:00:00,0.0,13.6,0.4533333333333333,-23.55,-46.63
Sao Paulo,2026-01-10 02:00:00,0.0,9.3,0.31,-23.55,-46.63
Sao Paulo,2026-01-10 03:00:00,0.0,10.7,0.35666666666666663,-23.55,-46.63
Sao Paulo,2026-01-10 04:00:00,0.0,13.0,0.43333333333333335,-23.55,-46.63
Sao Paulo,2026-01-10 05:00:00,0.0,12.3,0.41000000000000003,-23.55,-46.63
Sao Paulo,2026-01-10 06:00:00,0.0,11.8,0.39333333333333337,-23.55,-46.63
Sao Paulo,2026-01-10 07:00:00,0.0,10.1,0.33666666666666667,-23.55,-46.63
Sao Paulo,2026-01-10 08:00:00,0.0,12.6,0.42,-23.55,-46.63
Sao Paulo,2026-01-10 09:00:00,13.0,9.4,0.32633333333333336,-23.55,-46.63
Sao Paulo,2026-01-10 10:00:00,169.0,9.5,0.4856666666666667,-23.55,-46.63
Sao Paulo,2026-01-10 11:00:00,410.0,11.6,0.7966666666666666,-23.55,-46.63
Sao Paulo,2026-01-10 12:00:00,645.0,19.5,1.295,-23.55,-46.63
Sao Paulo,2026-01-10 13:00:00,841.0,21.7,1.5643333333333334,-23.55,-46.63
Sao Paulo,2026-01-10 14:00:00,884.0,18.9,1.514,-23.55,-46.63
Sao Paulo,2026-01-10 15:00:00,918.0,16.9,1.4813333333333332,-23.55,-46.63
Sao Paulo,2026-01-10 16:00:00,910.0,16.4,1.4566666666666666,-23.55,-46.63
Sao Paulo,2026-01-10 17:00:00,814.0,18.9,1.444,-23.55,-46.63
Sao Paulo,2026-01-10 18:00:00,727.0,20.4,1.407,-23.55,-46.63
Sao Paulo,2026-01-10 19:00:00,559.0,19.0,1.1923333333333335,-23.55,-46.63
Sao Paulo,2026-01-10 20:00:00,378.0,12.9,0.808,-23.55,-46.63
Sao Paulo,2026-01-10 21:00:00,231.0,12.8,0.6576666666666667,-23.55,-46.63
Sao Paulo,2026-01-10 22:00:00,49.0,15.2,0.5556666666666666,-23.55,-46.63
Sao Paulo,2026-01-10 23:00:00,0.0,10.2,0.33999999999999997,-23.55,-46.63
Sao Paulo,2026-01-11 00:00:00,0.0,21.7,0.7233333333333333,-23.55,-46.63
Sao Paulo,2026-01-11 01:00:00,0.0,18.4,0.6133333333333333,-23.55,-46.63
Sao Paulo,2026-01-11 02:00:00,0.0,5.5,0.18333333333333332,-23.55,-46.63
Sao Paulo,2026-01-11 03:00:00,0.0,5.9,0.19666666666666668,-23.55,-46.63
Sao Paulo,2026-01-11 04:00:00,0.0,4.9,0.16333333333333336,-23.55,-46.63
Sao Paulo,2026-01-11 05:00:00,0.0,6.2,0.20666666666666667,-23.55,-46.63
Sao Paulo,2026-01-11 06:00:00,0.0,7.3,0.24333333333333332,-23.55,-46.63
Sao Paulo,2026-01-11 07:00:00,0.0,10.4,0.3466666666666667,-23.55,-46.63
Sao Paulo,2026-01-11 08:00:00,0.0,16.7,0.5566666666666666,-23.55,-46.63
Sao Paulo,2026-01-11 09:00:00,12.0,20.8,0.7053333333333334,-23.55,-46.63
Sao Paulo,2026-01-11 10:00:00,144.0,24.3,0.9540000000000001,-23.55,-46.63
Sao Paulo,2026-01-11 11:00:00,363.0,25.3,1.2063333333333333,-23.55,-46.63
Sao Paulo,2026-01-11 12:00:00,616.0,26.1,1.486,-23.55,-46.63
Sao Paulo,2026-01-11 13:00:00,827.0,27.2,1.7336666666666667,-23.55,-46.63
Sao Paulo,2026-01-11 14:00:00,996.0,26.7,1.8860000000000001,-23.55,-46.63
Sao Paulo,2026-01-11 15:00:00,1072.0,25.0,1.9053333333333335,-23.55,-46.63
Sao Paulo,2026-01-11 16:00:00,1060.0,22.9,1.8233333333333333,-23.55,-46.63
Sao Paulo,2026-01-11 17:00:00,980.0,21.5,1.6966666666666668,-23.55,-46.63
Sao Paulo,2026-01-11 18:00:00,865.0,21.3,1.5750000000000002,-23.55,-46.63
Sao Paulo,2026-01-11 19:00:00,700.0,20.3,1.3766666666666665,-23.55,-46.63
Sao Paulo,2026-01-11 20:00:00,482.0,17.6,1.0686666666666667,-23.55,-46.63
Sao Paulo,2026-01-11 21:00:00,254.0,16.1,0.7906666666666667,-23.55,-46.63
Sao Paulo,2026-01-11 22:00:00,58.0,13.8,0.518,-23.55,-46.63
Sao Paulo,2026-01-11 23:00:00,0.0,8.7,0.29,-23.55,-46.63
Sao Paulo,2026-01-12 00:00:00,0.0,15.0,0.5,-23.55,-46.63
Sao Paulo,2026-01-12 01:00:00,0.0,13.0,0.43333333333333335,-23.55,-46.63
Sao Paulo,2026-01-12 02:00:00,0.0,5.8,0.19333333333333333,-23.55,-46.63
Sao Paulo,2026-01-12 03:00:00,0.0,3.6,0.12000000000000001,-23.55,-46.63
Sao Paulo,2026-01-12 04:00:00,0.0,1.5,0.05,-23.55,-46.63
Sao Paulo,2026-01-12 05:00:00,0.0,5.6,0.18666666666666665,-23.55,-46.63
Sao Paulo,2026-01-12 06:00:00,0.0,11.5,0.38333333333333336,-23.55,-46.63
Sao Paulo,2026-01-12 07:00:00,0.0,12.7,0.4233333333333333,-23.55,-46.63
Sao Paulo,2026-01-12 08:00:00,0.0,18.8,0.6266666666666667,-23.55,-46.63
Sao Paulo,2026-01-12 09:00:00,11.0,20.5,0.6943333333333334,-23.55,-46.63
Sao Paulo,2026-01-12 10:00:00,149.0,19.3,0.7923333333333333,-23.55,-46.63
Sao Paulo,2026-01-12 11:00:00,394.0,19.0,1.0273333333333334,-23.55,-46.63
Sao Paulo,2026-01-12 12:00:00,650.0,17.6,1.2366666666666668,-23.55,-46.63
Sao Paulo,2026-01-12 13:00:00,857.0,16.6,1.4103333333333334,-23.55,-46.63
Sao Paulo,2026-01-12 14:00:00,1004.0,18.8,1.6306666666666667,-23.55,-46.63
Sao Paulo,2026-01-12 15:00:00,1069.0,22.2,1.809,-23.55,-46.63
Sao Paulo,2026-01-12 16:00:00,990.0,24.1,1.7933333333333334,-23.55,-46.63
Sao Paulo,2026-01-12 17:00:00,830.0,24.5,1.6466666666666665,-23.55,-46.63
Sao Paulo,2026-01-12 18:00:00,728.0,24.1,1.5313333333333334,-23.55,-46.63
Sao Paulo,2026-01-12 19:00:00,555.0,28.3,1.4983333333333335,-23.55,-46.63
Sao Paulo,2026-01-12 20:00:00,392.0,9.8,0.7186666666666668,-23.55,-46.63
Sao Paulo,2026-01-12 21:00:00,180.0,21.5,0.8966666666666667,-23.55,-46.63
Sao Paulo,2026-01-12 22:00:00,20.0,31.0,1.0533333333333335,-23.55,-46.63
Sao Paulo,2026-01-12 23:00:00,0.0,21.1,0.7033333333333334,-23.55,-46.63
Cairo,2026-01-05 00:00:00,0.0,1.9,0.06333333333333332,30.04,31.23
Cairo,2026-01-05 01:00:00,0.0,2.0,0.06666666666666667,30.04,31.23
Cairo,2026-01-05 02:00:00,0.0,4.0,0.13333333333333333,30.04,31.23
Cairo,2026-01-05 03:00:00,0.0,2.6,0.08666666666666667,30.04,31.23
Cairo,2026-01-05 04:00:00,0.0,3.2,0.10666666666666667,30.04,31.23
Cairo,2026-01-05 05:00:00,0.0,3.5,0.11666666666666667,30.04,31.23
Cairo,2026-01-05 06:00:00,83.0,2.7,0.17300000000000001,30.04,31.23
Cairo,2026-01-05 07:00:00,268.0,2.6,0.3546666666666667,30.04,31.23
Cairo,2026-01-05 08:00:00,443.0,3.1,0.5463333333333333,30.04,31.23
Cairo,2026-01-05 09:00:00,571.0,3.9,0.701,30.04,31.23
Cairo,2026-01-05 10:00:00,638.0,6.5,0.8546666666666667,30.04,31.23
Cairo,2026-01-05 11:00:00,637.0,5.9,0.8336666666666667,30.04,31.23
Cairo,2026-01-05 12:00:00,569.0,5.3,0.7456666666666666,30.04,31.23
Cairo,2026-01-05 13:00:00,439.0,3.9,0.569,30.04,31.23
Cairo,2026-01-05 14:00:00,265.0,4.1,0.40166666666666667,30.04,31.23
Cairo,2026-01-05 15:00:00,79.0,2.3,0.15566666666666668,30.04,31.23
Cairo,2026-01-05 16:00:00,0.0,3.2,0.10666666666666667,30.04,31.23
Cairo,2026-01-05 17:00:00,0.0,5.7,0.19,30.04,31.23
Cairo,2026-01-05 18:00:00,0.0,9.0,0.3,30.04,31.23
Cairo,2026-01-05 19:00:00,0.0,7.7,0.25666666666666665,30.04,31.23
Cairo,2026-01-05 20:00:00,0.0,8.2,0.2733333333333333,30.04,31.23
Cairo,2026-01-05 21:00:00,0.0,8.1,0.26999999999999996,30.04,31.23
Cairo,2026-01-05 22:00:00,0.0,10.5,0.35,30.04,31.23
Cairo,2026-01-05 23:00:00,0.0,10.1,0.33666666666666667,30.04,31.23
Cairo,2026-01-06 00:00:00,0.0,5.7,0.19,30.04,31.23
Cairo,2026-01-06 01:00:00,0.0,3.1,0.10333333333333333,30.04,31.23
Cairo,2026-01-06 02:00:00,0.0,2.2,0.07333333333333333,30.04,31.23
Cairo,2026-01-06 03:00:00,0.0,0.5,0.016666666666666666,30.04,31.23
Cairo,2026-01-06 04:00:00,0.0,2.8,0.09333333333333332,30.04,31.23
Cairo,2026-01-06 05:00:00,0.0,5.9,0.19666666666666668,30.04,31.23
Cairo,2026-01-06 06:00:00,82.0,6.3,0.292,30.04,31.23
Cairo,2026-01-06 07:00:00,267.0,4.8,0.42700000000000005,30.04,31.23
Cairo,2026-01-06 08:00:00,439.0,3.0,0.539,30.04,31.23
Cairo,2026-01-06 09:00:00,568.0,2.6,0.6546666666666666,30.04,31.23
Cairo,2026-01-06 10:00:00,636.0,1.3,0.6793333333333333,30.04,31.23
Cairo,2026-01-06 11:00:00,636.0,2.1,0.706,30.04,31.23
Cairo,2026-01-06 12:00:00,567.0,3.1,0.6703333333333332,30.04,31.23
Cairo,2026-01-06 13:00:00,418.0,3.8,0.5446666666666666,30.04,31.23
Cairo,2026-01-06 14:00:00,255.0,4.8,0.41500000000000004,30.04,31.23
Cairo,2026-01-06 15:00:00,73.0,7.0,0.30633333333333335,30.04,31.23
Cairo,2026-01-06 16:00:00,0.0,7.9,0.26333333333333336,30.04,31.23
Cairo,2026-01-06 17:00:00,0.0,8.7,0.29,30.04,31.23
Cairo,2026-01-06 18:00:00,0.0,9.2,0.30666666666666664,30.04,31.23
Cairo,2026-01-06 19:00:00,0.0,8.4,0.28,30.04,31.23
Cairo,2026-01-06 20:00:00,0.0,9.2,0.30666666666666664,30.04,31.23
Cairo,2026-01-06 21:00:00,0.0,10.0,0.3333333333333333,30.04,31.23
Cairo,2026-01-06 22:00:00,0.0,9.5,0.31666666666666665,30.04,31.23
Cairo,2026-01-06 23:00:00,0.0,7.7,0.25666666666666665,30.04,31.23
Cairo,2026-01-07 00:00:00,0.0,5.3,0.17666666666666667,30.04,31.23
Cairo,2026-01-07 01:00:00,0.0,2.9,0.09666666666666666,30.04,31.23
Cairo,2026-01-07 02:00:00,0.0,3.4,0.11333333333333333,30.04,31.23
Cairo,2026-01-07 03:00:00,0.0,2.3,0.07666666666666666,30.04,31.23
Cairo,2026-01-07 04:00:00,0.0,3.0,0.1,30.04,31.23
Cairo,2026-01-07 05:00:00,0.0,3.1,0.10333333333333333,30.04,31.23
Cairo,2026-01-07 06:00:00,66.0,0.5,0.08266666666666667,30.04,31.23
Cairo,2026-01-07 07:00:00,216.0,4.0,0.34933333333333333,30.04,31.23
Cairo,2026-01-07 08:00:00,369.0,6.1,0.5723333333333334,30.04,31.23
Cairo,2026-01-07 09:00:00,536.0,4.1,0.6726666666666667,30.04,31.23
Cairo,2026-01-07 10:00:00,630.0,4.5,0.78,30.04,31.23
Cairo,2026-01-07 11:00:00,632.0,7.3,0.8753333333333333,30.04,31.23
Cairo,2026-01-07 12:00:00,566.0,10.2,0.9059999999999999,30.04,31.23
Cairo,2026-01-07 13:00:00,438.0,13.7,0.8946666666666667,30.04,31.23
Cairo,2026-01-07 14:00:00,266.0,15.3,0.776,30.04,31.23
Cairo,2026-01-07 15:00:00,81.0,21.4,0.7943333333333332,30.04,31.23
Cairo,2026-01-07 16:00:00,0.0,17.2,0.5733333333333334,30.04,31.23
Cairo,2026-01-07 17:00:00,0.0,17.5,0.5833333333333334,30.04,31.23
Cairo,2026-01-07 18:00:00,0.0,15.2,0.5066666666666666,30.04,31.23
Cairo,2026-01-07 19:00:00,0.0,10.6,0.35333333333333333,30.04,31.23
Cairo,2026-01-07 20:00:00,0.0,6.6,0.22,30.04,31.23
Cairo,2026-01-07 21:00:00,0.0,5.4,0.18000000000000002,30.04,31.23
Cairo,2026-01-07 22:00:00,0.0,2.3,0.07666666666666666,30.04,31.23
Cairo,2026-01-07 23:00:00,0.0,3.7,0.12333333333333334,30.04,31.23
Cairo,2026-01-08 00:00:00,0.0,9.7,0.3233333333333333,30.04,31.23
Cairo,2026-01-08 01:00:00,0.0,13.0,0.43333333333333335,30.04,31.23
Cairo,2026-01-08 02:00:00,0.0,15.9,0.53,30.04,31.23
Cairo,2026-01-08 03:00:00,0.0,16.2,0.5399999999999999,30.04,31.23
Cairo,2026-01-08 04:00:00,0.0,17.7,0.59,30.04,31.23
Cairo,2026-01-08 05:00:00,0.0,19.5,0.65,30.04,31.23
Cairo,2026-01-08 06:00:00,82.0,22.4,0.8286666666666666,30.04,31.23
Cairo,2026-01-08 07:00:00,266.0,25.0,1.0993333333333335,30.04,31.23
Cairo,2026-01-08 08:00:00,440.0,28.9,1.4033333333333333,30.04,31.23
Cairo,2026-01-08 09:00:00,563.0,31.5,1.613,30.04,31.23
Cairo,2026-01-08 10:00:00,619.0,32.0,1.6856666666666666,30.04,31.23
Cairo,2026-01-08 11:00:00,595.0,32.4,1.6749999999999998,30.04,31.23
Cairo,2026-01-08 12:00:00,493.0,32.7,1.5830000000000002,30.04,31.23
Cairo,2026-01-08 13:00:00,404.0,31.0,1.4373333333333336,30.04,31.23
Cairo,2026-01-08 14:00:00,225.0,26.7,1.115,30.04,31.23
Cairo,2026-01-08 15:00:00,63.0,27.5,0.9796666666666667,30.04,31.23
Cairo,2026-01-08 16:00:00,0.0,28.0,0.9333333333333333,30.04,31.23
Cairo,2026-01-08 17:00:00,0.0,26.3,0.8766666666666667,30.04,31.23
Cairo,2026-01-08 18:00:00,0.0,23.7,0.7899999999999999,30.04,31.23
Cairo,2026-01-08 19:00:00,0.0,26.8,0.8933333333333333,30.04,31.23
Cairo,2026-01-08 20:00:00,0.0,25.1,0.8366666666666667,30.04,31.23
Cairo,2026-01-08 21:00:00,0.0,15.5,0.5166666666666667,30.04,31.23
Cairo,2026-01-08 22:00:00,0.0,17.8,0.5933333333333334,30.04,31.23
Cairo,2026-01-08 23:00:00,0.0,19.6,0.6533333333333334,30.04,31.23
Cairo,2026-01-09 00:00:00,0.0,30.8,1.0266666666666666,30.04,31.23
Cairo,2026-01-09 01:00:00,0.0,31.1,1.0366666666666666,30.04,31.23
Cairo,2026-01-09 02:00:00,0.0,37.4,1.2466666666666666,30.04,31.23
Cairo,2026-01-09 03:00:00,0.0,33.6,1.12,30.04,31.23
Cairo,2026-01-09 04:00:00,0.0,30.3,1.01,30.04,31.23
Cairo,2026-01-09 05:00:00,0.0,35.2,1.1733333333333333,30.04,31.23
Cairo,2026-01-09 06:00:00,83.0,31.1,1.1196666666666666,30.04,31.23
Cairo,2026-01-09 07:00:00,269.0,32.1,1.339,30.04,31.23
Cairo,2026-01-09 08:00:00,440.0,35.6,1.6266666666666667,30.04,31.23
Cairo,2026-01-09 09:00:00,565.0,39.1,1.8683333333333334,30.04,31.23
Cairo,2026-01-09 10:00:00,634.0,41.9,2.030666666666667,30.04,31.23
Cairo,2026-01-09 11:00:00,631.0,44.1,2.101,30.04,31.23
Cairo,2026-01-09 12:00:00,464.0,46.4,2.010666666666667,30.04,31.23
Cairo,2026-01-09 13:00:00,368.0,46.2,1.908,30.04,31.23
Cairo,2026-01-09 14:00:00,239.0,49.1,1.8756666666666666,30.04,31.23
Cairo,2026-01-09 15:00:00,69.0,42.8,1.4956666666666665,30.04,31.23
Cairo,2026-01-09 16:00:00,0.0,35.4,1.18,30.04,31.23
Cairo,2026-01-09 17:00:00,0.0,33.0,1.1,30.04,31.23
Cairo,2026-01-09 18:00:00,0.0,26.8,0.8933333333333333,30.04,31.23
Cairo,2026-01-09 19:00:00,0.0,21.2,0.7066666666666667,30.04,31.23
Cairo,2026-01-09 20:00:00,0.0,18.0,0.6,30.04,31.23
Cairo,2026-01-09 21:00:00,0.0,17.9,0.5966666666666666,30.04,31.23
Cairo,2026-01-09 22:00:00,0.0,14.0,0.4666666666666667,30.04,31.23
Cairo,2026-01-09 23:00:00,0.0,11.1,0.37,30.04,31.23
Cairo,2026-01-10 00:00:00,0.0,7.3,0.24333333333333332,30.04,31.23
Cairo,2026-01-10 01:00:00,0.0,3.3,0.11,30.04,31.23
Cairo,2026-01-10 02:00:00,0.0,6.6,0.22,30.04,31.23
Cairo,2026-01-10 03:00:00,0.0,10.5,0.35,30.04,31.23
Cairo,2026-01-10 04:00:00,0.0,8.9,0.2966666666666667,30.04,31.23
Cairo,2026-01-10 05:00:00,0.0,6.1,0.2033333333333333,30.04,31.23
Cairo,2026-01-10 06:00:00,57.0,6.6,0.277,30.04,31.23
Cairo,2026-01-10 07:00:00,188.0,8.6,0.4746666666666667,30.04,31.23
Cairo,2026-01-10 08:00:00,364.0,8.9,0.6606666666666667,30.04,31.23
Cairo,2026-01-10 09:00:00,510.0,11.4,0.89,30.04,31.23
Cairo,2026-01-10 10:00:00,571.0,10.7,0.9276666666666666,30.04,31.23
Cairo,2026-01-10 11:00:00,477.0,10.3,0.8203333333333334,30.04,31.23
Cairo,2026-01-10 12:00:00,442.0,10.2,0.782,30.04,31.23
Cairo,2026-01-10 13:00:00,359.0,11.5,0.7423333333333333,30.04,31.23
Cairo,2026-01-10 14:00:00,234.0,12.6,0.654,30.04,31.23
Cairo,2026-01-10 15:00:00,84.0,13.3,0.5273333333333333,30.04,31.23
Cairo,2026-01-10 16:00:00,1.0,10.2,0.34099999999999997,30.04,31.23
Cairo,2026-01-10 17:00:00,0.0,7.7,0.25666666666666665,30.04,31.23
Cairo,2026-01-10 18:00:00,0.0,7.8,0.26,30.04,31.23
Cairo,2026-01-10 19:00:00,0.0,6.4,0.21333333333333335,30.04,31.23
Cairo,2026-01-10 20:00:00,0.0,5.9,0.19666666666666668,30.04,31.23
Cairo,2026-01-10 21:00:00,0.0,6.1,0.2033333333333333,30.04,31.23
Cairo,2026-01-10 22:00:00,0.0,5.4,0.18000000000000002,30.04,31.23
Cairo,2026-01-10 23:00:00,0.0,4.6,0.15333333333333332,30.04,31.23
Cairo,2026-01-11 00:00:00,0.0,5.4,0.18000000000000002,30.04,31.23
Cairo,2026-01-11 01:00:00,0.0,3.1,0.10333333333333333,30.04,31.23
Cairo,2026-01-11 02:00:00,0.0,2.5,0.08333333333333333,30.04,31.23
Cairo,2026-01-11 03:00:00,0.0,4.6,0.15333333333333332,30.04,31.23
Cairo,2026-01-11 04:00:00,0.0,5.2,0.17333333333333334,30.04,31.23
Cairo,2026-01-11 05:00:00,0.0,7.1,0.23666666666666666,30.04,31.23
Cairo,2026-01-11 06:00:00,82.0,6.2,0.2886666666666667,30.04,31.23
Cairo,2026-01-11 07:00:00,268.0,6.3,0.478,30.04,31.23
Cairo,2026-01-11 08:00:00,442.0,10.1,0.7786666666666666,30.04,31.23
Cairo,2026-01-11 09:00:00,572.0,12.9,1.002,30.04,31.23
Cairo,2026-01-11 10:00:00,641.0,15.6,1.161,30.04,31.23
Cairo,2026-01-11 11:00:00,644.0,17.1,1.214,30.04,31.23
